"female","male","pairwise","attempt1","barn","nest","location1","soc.pair","total.dur","process.dist.m","dur.fertile","ci.diff","rest.SI.chr","clutch_id_merge","clutch_match","fert_type","shared_fert","pat.clutch.size","bin_fert","fem_mass_1","fem_throat_avg_bright","fem_breast_avg_bright","fem_TS","fem_TS_scaled","fem_throat_avg_bright_scaled","fem_breast_avg_bright_scaled","male_mass_1","male_throat_avg_bright","male_breast_avg_bright","male_TS","male_TS_scaled","male_throat_avg_bright_scaled","male_breast_avg_bright_scaled","dist.scale","dur.scale","bin_num_fert","size.cat","attempt2","dist.cat","dist.cat2","dist.cat3","prop.fert","rest.SI.scale","soc.male_TS_scaled","soc.male_throat_avg_bright_scaled","soc.male_breast_avg_bright_scaled","soc.fem_TS_scaled","soc.fem_throat_avg_bright_scaled","soc.fem_breast_avg_bright_scaled"
"2850-57568","2850-57577","2850-57568_2850-57577",1,"CHR",96,"CHR-96","0",0,6.207264631,0,23,0.258064516129032,"CHR_96_1",1,NA,0,4,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,18.2,20.92472416,28.83623131,90.83333333,0.138141843147924,1.85501086327307,1.24200585669334,-0.768051905758035,-0.696065404544717,0,"large","first","dist.10","dist.10","dist.10",0,0.249873444113606,-0.698176344430552,-0.62910335473214,-1.73689240845576,-0.666047261839958,0.264789915692027,-0.462001728113777
"2850-57568","2850-57578","2850-57568_2850-57578",2,"CHR",96,"CHR-96","0",11,4.649295834,0,16,0.190322580645161,"CHR_96_2",1,NA,0,3,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,17.2,10.81633932,15.67680791,91.5,0.217791194744121,-0.741801149826969,-1.44812434290995,-1.00079364860742,-0.696065404544717,0,"large","second","dist.05","dist.05","dist.10",0,-0.593857076318421,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.0550262790587415,1.59216462744548,-0.0904874492207969
"2850-57568","2850-57578","2850-57568_2850-57578",1,"CHR",96,"CHR-96","0",0,4.649295834,0,19,0.258064516129032,"CHR_96_1",1,NA,0,4,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,17.2,10.81633932,15.67680791,91.5,0.217791194744121,-0.741801149826969,-1.44812434290995,-1.00079364860742,-0.696065404544717,0,"large","first","dist.05","dist.05","dist.10",0,0.249873444113606,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.0550262790587415,1.59216462744548,-0.0904874492207969
"2850-57568","2850-57579","2850-57568_2850-57579",1,"CHR",96,"CHR-96","0",5,12.2884515,5,6,0.241935483870968,"CHR_96_1",1,NA,0,4,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,16.3,11.31949153,24.77905949,93.5,0.456739248337971,-0.612542942504321,0.412613860843324,0.14040404869318,0.769429624560999,0,"large","first","dist.20","dist.20","dist.20",0,0.04898522496313,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.394355006283394,0.252942547897877,-0.257226498974273
"2850-57568","2850-57579","2850-57568_2850-57579",2,"CHR",96,"CHR-96","0",11,13.39401385,0,-22,0.190322580645161,"CHR_96_2",1,NA,0,3,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,16.3,11.31949153,24.77905949,93.5,0.456739248337971,-0.612542942504321,0.412613860843324,0.305561726217359,-0.696065404544717,0,"large","second","dist.20","dist.20","dist.20",0,-0.593857076318421,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.394355006283394,0.252942547897877,-0.257226498974273
"2850-57568","2850-57580","2850-57568_2850-57580",2,"CHR",96,"CHR-96","0",3,18.18602989,0,-39,0.190322580645161,"CHR_96_2",1,NA,0,3,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,16.2,9.142844799,27.48113161,87.83333333,-0.220280237242851,-1.17171658585126,0.964988048569367,1.02143111144472,-0.696065404544717,0,"large","second","dist.20","dist.20","dist.20",0,-0.593857076318421,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.564019367350756,0.594981908524202,0.613110506001452
"2850-57568","2850-57580","2850-57568_2850-57580",1,"CHR",96,"CHR-96","0",0,18.18602989,0,14,0.258064516129032,"CHR_96_1",1,NA,0,4,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,16.2,9.142844799,27.48113161,87.83333333,-0.220280237242851,-1.17171658585126,0.964988048569367,1.02143111144472,-0.696065404544717,0,"large","first","dist.20","dist.20","dist.20",0,0.249873444113606,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.564019367350756,0.594981908524202,0.613110506001452
"2850-57568","2850-57581","2850-57568_2850-57581",1,"CHR",96,"CHR-96","0",7,17.86065878,7,4,0.235483870967742,"CHR_96_1",1,NA,0,4,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,15.5,12.5018158,18.94245264,82.5,-0.857475046428205,-0.308807586528723,-0.780541178943333,0.972824592905929,1.35562763620329,0,"large","first","dist.20","dist.20","dist.20",0,-0.0313700626970653,-0.698176344430552,-0.62910335473214,-1.73689240845576,-0.920543805985966,0.0923616887128494,-0.0652425713766268
"2850-57568","2850-57581","2850-57568_2850-57581",2,"CHR",96,"CHR-96","0",11,19.78845254,11,0,0.158064516129032,"CHR_96_2",1,NA,0,3,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,15.5,12.5018158,18.94245264,82.5,-0.857475046428205,-0.308807586528723,-0.780541178943333,1.26081372363854,2.52802365948786,0,"large","second","dist.20","dist.20","dist.20",0,-0.995633514619386,-0.698176344430552,-0.62910335473214,-1.73689240845576,-0.920543805985966,0.0923616887128494,-0.0652425713766268
"2850-57568","2850-57589","2850-57568_2850-57589",1,"CHR",96,"CHR-96","0",1,12.76407049,1,10,0.254838709677419,"CHR_96_1",1,NA,0,4,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,17.5,12.65077601,16.92662014,97,0.874898342127209,-0.270540180912031,-1.19263004642303,0.211455787905171,-0.402966398723574,0,"large","first","dist.20","dist.20","dist.20",0,0.209695800283509,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.394355006283394,-0.220209818057244,-0.7238327207249
"2850-57568","2850-57589","2850-57568_2850-57589",2,"CHR",96,"CHR-96","0",11,12.8891057572727,1,10,0.187096774193548,"CHR_96_2",1,NA,0,3,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,17.5,12.65077601,16.92662014,97,0.874898342127209,-0.270540180912031,-1.19263004642303,0.230134548403278,-0.402966398723574,0,"large","second","dist.20","dist.20","dist.20",0,-0.634034720148519,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.394355006283394,-0.220209818057244,-0.7238327207249
"2850-57568","2850-57620","2850-57568_2850-57620",2,"CHR",96,"CHR-96","0",11,2.998408922,2,9,0.183870967741935,"CHR_96_2",1,NA,0,3,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,18.2,8.903889997,21.60838485,87,-0.319841925842042,-1.2331033167923,-0.235554933708899,-1.24741623686848,-0.109867392902431,0,"large","second","dist.05","dist.05","dist.10",0,-0.674212363978617,-0.698176344430552,-0.62910335473214,-1.73689240845576,-1.04779207805897,-0.519894914297499,-0.347422909026337
"2850-57568","2850-57620","2850-57568_2850-57620",1,"CHR",96,"CHR-96","0",0,2.998408922,0,13,0.258064516129032,"CHR_96_1",1,NA,0,4,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,18.2,8.903889997,21.60838485,87,-0.319841925842042,-1.2331033167923,-0.235554933708899,-1.24741623686848,-0.696065404544717,0,"large","first","dist.05","dist.05","dist.10",0,0.249873444113606,-0.698176344430552,-0.62910335473214,-1.73689240845576,-1.04779207805897,-0.519894914297499,-0.347422909026337
"2850-57568","2850-57647","2850-57568_2850-57647",2,"CHR",96,"CHR-96","0",11,7.192032508,0,19,0.190322580645161,"CHR_96_2",1,NA,0,3,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,15.8,12.89783981,28.1838767,85.83333333,-0.459228290836701,-0.207070274097309,1.10864751842364,-0.620939465228799,-0.696065404544717,0,"large","second","dist.10","dist.10","dist.10",0,-0.593857076318421,-0.698176344430552,-0.62910335473214,-1.73689240845576,2.30307908737845,-0.324477446700752,0.908946604529733
"2850-57568","2850-57647","2850-57568_2850-57647",1,"CHR",96,"CHR-96","0",0,7.192032508,0,18,0.258064516129032,"CHR_96_1",1,NA,0,4,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,15.8,12.89783981,28.1838767,85.83333333,-0.459228290836701,-0.207070274097309,1.10864751842364,-0.620939465228799,-0.696065404544717,0,"large","first","dist.10","dist.10","dist.10",0,0.249873444113606,-0.698176344430552,-0.62910335473214,-1.73689240845576,2.30307908737845,-0.324477446700752,0.908946604529733
"2850-57568","2850-57653","2850-57568_2850-57653",2,"CHR",96,"CHR-96","0",11,9.217123692,4,-7,0.17741935483871,"CHR_96_2",1,NA,0,3,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,16.37,8.467490861,27.15053506,78,-1.39510816701437,-1.34521287106915,0.897405470214174,-0.318415273152132,0.476330618739855,0,"large","second","dist.10","dist.10","dist.10",0,-0.7545676516388,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.182274551131745,-1.12841701146077,0.110874711490428
"2850-57568","2850-57653","2850-57568_2850-57653",1,"CHR",96,"CHR-96","0",0,6.869086004,0,13,0.258064516129032,"CHR_96_1",1,NA,0,4,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,16.37,8.467490861,27.15053506,78,-1.39510816701437,-1.34521287106915,0.897405470214174,-0.669183776881772,-0.696065404544717,0,"large","first","dist.10","dist.10","dist.10",0,0.249873444113606,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.182274551131745,-1.12841701146077,0.110874711490428
"2850-57568","2850-57671","2850-57568_2850-57671",2,"CHR",96,"CHR-96","0",7,22.64758752,0,-36,0.190322580645161,"CHR_96_2",1,NA,0,3,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,17.53,16.28350449,28.84180791,75.83333333,-1.65396855880595,0.662696246718346,1.24314585953504,1.68793399688676,-0.696065404544717,0,"large","second","dist.20+","dist.20+","dist.20+",0,-0.593857076318421,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.606435458890079,1.16785270969026,0.187430780520441
"2850-57568","2850-57671","2850-57568_2850-57671",1,"CHR",96,"CHR-96","0",0,22.64758752,0,17,0.258064516129032,"CHR_96_1",1,NA,0,4,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,17.53,16.28350449,28.84180791,75.83333333,-1.65396855880595,0.662696246718346,1.24314585953504,1.68793399688676,-0.696065404544717,0,"large","first","dist.20+","dist.20+","dist.20+",0,0.249873444113606,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.606435458890079,1.16785270969026,0.187430780520441
"2850-57568","2850-57731","2850-57568_2850-57731",1,"CHR",96,"CHR-96","0",11,7.493744191,6,-5,0.238709677419355,"CHR_96_1",1,NA,0,4,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,15.9,10.9634214,23.24545364,91,0.158054181345658,-0.704016229851986,0.0991047285683272,-0.575867379655162,1.06252863038214,0,"large","first","dist.10","dist.10","dist.10",0,0.00880758113303239,-0.698176344430552,-0.62910335473214,-1.73689240845576,-1.17504035013197,-0.720064302121302,-0.918055636034195
"2850-57568","2850-57731","2850-57568_2850-57731",2,"CHR",96,"CHR-96","0",11,3.764567061,1,-9,0.187096774193548,"CHR_96_2",1,NA,0,3,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,15.9,10.9634214,23.24545364,91,0.158054181345658,-0.704016229851986,0.0991047285683272,-1.13296145387638,-0.402966398723574,0,"large","second","dist.05","dist.05","dist.10",0,-0.634034720148519,-0.698176344430552,-0.62910335473214,-1.73689240845576,-1.17504035013197,-0.720064302121302,-0.918055636034195
"2850-57568","2850-57733","2850-57568_2850-57733",2,"CHR",96,"CHR-96","0",11,15.64034838,0,-15,0.190322580645161,"CHR_96_2",1,NA,0,3,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,15.66,14.84394317,20.45213858,102,1.47226847611183,0.292877508261001,-0.471921901664779,0.641137005094367,-0.696065404544717,0,"large","second","dist.20","dist.20","dist.20",0,-0.593857076318421,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.606435458890079,-1.12204057333336,-0.450386497816471
"2850-57568","2850-57733","2850-57568_2850-57733",1,"CHR",96,"CHR-96","0",0,15.64034838,0,38,0.258064516129032,"CHR_96_1",1,NA,0,4,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,15.66,14.84394317,20.45213858,102,1.47226847611183,0.292877508261001,-0.471921901664779,0.641137005094367,-0.696065404544717,0,"large","first","dist.20","dist.20","dist.20",0,0.249873444113606,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.606435458890079,-1.12204057333336,-0.450386497816471
"2850-57568","2850-57742","2850-57568_2850-57742",1,"CHR",96,"CHR-96","0",8,9.718855261,8,3,0.232258064516129,"CHR_96_1",1,NA,0,4,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,16.98,13.00562645,26.1463443,93,0.397002234939508,-0.179380228057897,0.692122624034258,-0.24346262966115,1.64872664202443,0,"large","first","dist.10","dist.10","dist.10",0,-0.0715477065271633,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.564019367350756,-0.96234197733198,-0.610003960994292
"2850-57568","2850-57742","2850-57568_2850-57742",2,"CHR",96,"CHR-96","0",11,11.50370703,7,-4,0.167741935483871,"CHR_96_2",1,NA,0,3,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,16.98,13.00562645,26.1463443,93,0.397002234939508,-0.179380228057897,0.692122624034258,0.0231726920762115,1.35562763620329,0,"large","second","dist.20","dist.20","dist.20",0,-0.875100583129093,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.564019367350756,-0.96234197733198,-0.610003960994292
"2850-57568","2850-57744","2850-57568_2850-57744",2,"CHR",96,"CHR-96","0",11,20.46219552,0,20,0.190322580645161,"CHR_96_2",1,NA,0,3,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,14.77,24.63866733,20.45419575,84.5,-0.618526992834355,2.80911108724386,-0.47150136233152,1.36146279677767,-0.696065404544717,0,"large","second","dist.20+","dist.20+","dist.20+",0,-0.593857076318421,-0.698176344430552,-0.62910335473214,-1.73689240845576,-0.411550717693951,1.14723185861105,0.256764043881684
"2850-57568","2850-57744","2850-57568_2850-57744",1,"CHR",96,"CHR-96","0",0,20.46219552,0,21,0.258064516129032,"CHR_96_1",1,NA,0,4,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,14.77,24.63866733,20.45419575,84.5,-0.618526992834355,2.80911108724386,-0.47150136233152,1.36146279677767,-0.696065404544717,0,"large","first","dist.20+","dist.20+","dist.20+",0,0.249873444113606,-0.698176344430552,-0.62910335473214,-1.73689240845576,-0.411550717693951,1.14723185861105,0.256764043881684
"2850-57568","2850-57808","2850-57568_2850-57808",1,"CHR",96,"CHR-96","0",11,6.598714514,11,0,0.22258064516129,"CHR_96_1",1,"ep_same",4,4,"yes",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,17.44,11.46748421,15.37756564,100,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.709574015711045,2.52802365948786,1,"large","first","dist.10","dist.10","dist.10",1,-0.192080638017456,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.564019367350756,-2.00209196155345,-1.05591017852521
"2850-57568","2850-57808","2850-57568_2850-57808",2,"CHR",96,"CHR-96","0",11,7.668810504,5,-5,0.174193548387097,"CHR_96_2",1,NA,0,3,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,17.44,11.46748421,15.37756564,100,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.549714584502721,0.769429624560999,0,"large","second","dist.10","dist.10","dist.10",0,-0.794745295468897,-0.698176344430552,-0.62910335473214,-1.73689240845576,0.564019367350756,-2.00209196155345,-1.05591017852521
"2850-57568","2850-57881","2850-57568_2850-57881",1,"CHR",96,"CHR-96","0",6,6.968481868,6,5,0.238709677419355,"CHR_96_1",1,NA,0,4,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,16.55,11.73463277,21.93833167,84.83333333,-0.578702317633627,-0.50589447430401,-0.16810517715307,-0.654335233917416,1.06252863038214,0,"large","first","dist.10","dist.10","dist.10",0,0.00880758113303239,-0.698176344430552,-0.62910335473214,-1.73689240845576,-0.835711625452285,0.553081751767378,1.79200900661347
"2850-57568","2850-57881","2850-57568_2850-57881",2,"CHR",96,"CHR-96","0",11,7.10379761236364,2,9,0.183870967741935,"CHR_96_2",1,NA,0,3,"no",15.37,15.13231971,25.47213526,79.5,0.479187186817075,-0.278939015314314,-0.0602458209745677,16.55,11.73463277,21.93833167,84.83333333,-0.578702317633627,-0.50589447430401,-0.16810517715307,-0.634120694166172,-0.109867392902431,0,"large","second","dist.10","dist.10","dist.10",0,-0.674212363978617,-0.698176344430552,-0.62910335473214,-1.73689240845576,-0.835711625452285,0.553081751767378,1.79200900661347
"2850-57571","2640-97588","2850-57571_2640-97588",1,"CHR",58,"CHR-58","0",10,17.416029,1,-10,0.283154121863799,"CHR_58_1",1,NA,0,4,"no",20.23,16.76718677,24.15598039,79.16666667,0.394355006283394,0.252942547897877,-0.257226498974273,18.7,11.85018943,14.45612662,87,-0.319841925842042,-0.476208334764261,-1.69766351362466,0.906402267812381,-0.402966398723574,0,"large","first","dist.20","dist.20","dist.20",0,0.562366229458801,0.456739248337971,-0.612542942504321,0.412613860843324,0.224690642671068,-0.0934822025987468,-1.95280566010936
"2850-57571","2640-97589","2850-57571_2640-97589",1,"CHR",58,"CHR-58","0",10,5.795943745,3,-8,0.275985663082437,"CHR_58_1",1,NA,0,4,"no",20.23,16.76718677,24.15598039,79.16666667,0.394355006283394,0.252942547897877,-0.257226498974273,16.1,11.8153556,16.91354271,99.66666667,1.19349574731726,-0.485157035237985,-1.19530341502793,-0.829498283928337,0.183231612918712,0,"large","first","dist.10","dist.10","dist.10",0,0.473082576503031,0.456739248337971,-0.612542942504321,0.412613860843324,0.98818027510909,-0.478534822267752,-0.867541507603602
"2850-57571","2811-83208","2850-57571_2811-83208",1,"CHR",58,"CHR-58","0",3,11.06999379,3,7,0.275985663082437,"CHR_58_1",1,NA,0,4,"no",20.23,16.76718677,24.15598039,79.16666667,0.394355006283394,0.252942547897877,-0.257226498974273,16.9,18.73416916,21.00459455,87,-0.319841925842042,1.29226422972124,-0.358985457287731,-0.0416188336390836,0.183231612918712,0,"large","first","dist.20","dist.20","dist.20",0,0.473082576503031,0.456739248337971,-0.612542942504321,0.412613860843324,-0.411550717693951,-0.159665267146272,1.94192717350385
"2850-57571","2850-57567","2850-57571_2850-57567",1,"CHR",58,"CHR-58","0",5,14.10829303,5,5,0.268817204301075,"CHR_58_1",1,NA,0,4,"no",20.23,16.76718677,24.15598039,79.16666667,0.394355006283394,0.252942547897877,-0.257226498974273,16.6,10.56012296,26.35612994,102.1666667,1.49218081789379,-0.807622320284185,0.735008293751907,0.412266418605514,0.769429624560999,0,"large","first","dist.20","dist.20","dist.20",0,0.383798923547261,0.456739248337971,-0.612542942504321,0.412613860843324,-1.17504035013197,0.922800644787313,-0.818227574717981
"2850-57571","2850-57570","2850-57571_2850-57570",1,"CHR",58,"CHR-58","0",0,11.37124227,0,17,0.28673835125448,"CHR_58_1",1,NA,0,4,"no",20.23,16.76718677,24.15598039,79.16666667,0.394355006283394,0.252942547897877,-0.257226498974273,16.51,16.84077767,23.06811898,90,0.038580154548733,0.805857959623855,0.0628528876022267,0.00338405499446048,-0.696065404544717,0,"large","first","dist.20","dist.20","dist.20",0,0.607008055936686,0.456739248337971,-0.612542942504321,0.412613860843324,-0.157054173547943,-1.42571858026568,-1.08665491345185
"2850-57571","2850-57577","2850-57571_2850-57577",1,"CHR",58,"CHR-58","0",0,18.38380221,0,17,0.28673835125448,"CHR_58_1",1,NA,0,4,"no",20.23,16.76718677,24.15598039,79.16666667,0.394355006283394,0.252942547897877,-0.257226498974273,18.2,20.92472416,28.83623131,90.83333333,0.138141843147924,1.85501086327307,1.24200585669334,1.05097591011643,-0.696065404544717,0,"large","first","dist.20","dist.20","dist.20",0,0.607008055936686,0.456739248337971,-0.612542942504321,0.412613860843324,-0.666047261839958,0.264789915692027,-0.462001728113777
"2850-57571","2850-57578","2850-57571_2850-57578",1,"CHR",58,"CHR-58","0",0,7.747253326,0,13,0.28673835125448,"CHR_58_1",1,NA,0,4,"no",20.23,16.76718677,24.15598039,79.16666667,0.394355006283394,0.252942547897877,-0.257226498974273,17.2,10.81633932,15.67680791,91.5,0.217791194744121,-0.741801149826969,-1.44812434290995,-0.537996173234499,-0.696065404544717,0,"large","first","dist.10","dist.10","dist.10",0,0.607008055936686,0.456739248337971,-0.612542942504321,0.412613860843324,0.0550262790587415,1.59216462744548,-0.0904874492207969
"2850-57571","2850-57580","2850-57571_2850-57580",1,"CHR",58,"CHR-58","0",2,5.897584565,2,8,0.279569892473118,"CHR_58_1",1,NA,0,4,"no",20.23,16.76718677,24.15598039,79.16666667,0.394355006283394,0.252942547897877,-0.257226498974273,16.2,9.142844799,27.48113161,87.83333333,-0.220280237242851,-1.17171658585126,0.964988048569367,-0.814314371620855,-0.109867392902431,0,"large","first","dist.10","dist.10","dist.10",0,0.517724402980916,0.456739248337971,-0.612542942504321,0.412613860843324,0.564019367350756,0.594981908524202,0.613110506001452
"2850-57571","2850-57581","2850-57571_2850-57581",1,"CHR",58,"CHR-58","0",10,7.022679488,7,-2,0.261648745519713,"CHR_58_1",1,NA,0,4,"no",20.23,16.76718677,24.15598039,79.16666667,0.394355006283394,0.252942547897877,-0.257226498974273,15.5,12.5018158,18.94245264,82.5,-0.857475046428205,-0.308807586528723,-0.780541178943333,-0.646238763332525,1.35562763620329,0,"large","first","dist.10","dist.10","dist.10",0,0.294515270591491,0.456739248337971,-0.612542942504321,0.412613860843324,-0.920543805985966,0.0923616887128494,-0.0652425713766268
"2850-57571","2850-57589","2850-57571_2850-57589",1,"CHR",58,"CHR-58","0",6,2.235708931,6,4,0.265232974910394,"CHR_58_1",1,NA,0,4,"no",20.23,16.76718677,24.15598039,79.16666667,0.394355006283394,0.252942547897877,-0.257226498974273,17.5,12.65077601,16.92662014,97,0.874898342127209,-0.270540180912031,-1.19263004642303,-1.36135441426867,1.06252863038214,0,"large","first","dist.05","dist.05","dist.10",0,0.339157097069376,0.456739248337971,-0.612542942504321,0.412613860843324,0.394355006283394,-0.220209818057244,-0.7238327207249
"2850-57571","2850-57620","2850-57571_2850-57620",1,"CHR",58,"CHR-58","0",3,10.33583306,3,7,0.275985663082437,"CHR_58_1",1,NA,0,4,"no",20.23,16.76718677,24.15598039,79.16666667,0.394355006283394,0.252942547897877,-0.257226498974273,18.2,8.903889997,21.60838485,87,-0.319841925842042,-1.2331033167923,-0.235554933708899,-0.151293589745111,0.183231612918712,0,"large","first","dist.20","dist.20","dist.20",0,0.473082576503031,0.456739248337971,-0.612542942504321,0.412613860843324,-1.04779207805897,-0.519894914297499,-0.347422909026337
"2850-57571","2850-57647","2850-57571_2850-57647",1,"CHR",58,"CHR-58","0",0,5.907321837,0,12,0.28673835125448,"CHR_58_1",1,NA,0,4,"no",20.23,16.76718677,24.15598039,79.16666667,0.394355006283394,0.252942547897877,-0.257226498974273,15.8,12.89783981,28.1838767,85.83333333,-0.459228290836701,-0.207070274097309,1.10864751842364,-0.812859740655048,-0.696065404544717,0,"large","first","dist.10","dist.10","dist.10",0,0.607008055936686,0.456739248337971,-0.612542942504321,0.412613860843324,2.30307908737845,-0.324477446700752,0.908946604529733
"2850-57571","2850-57653","2850-57571_2850-57653",1,"CHR",58,"CHR-58","0",3,18.44634242,3,7,0.275985663082437,"CHR_58_1",1,NA,0,4,"no",20.23,16.76718677,24.15598039,79.16666667,0.394355006283394,0.252942547897877,-0.257226498974273,16.37,8.467490861,27.15053506,78,-1.39510816701437,-1.34521287106915,0.897405470214174,1.06031866300185,0.183231612918712,0,"large","first","dist.20","dist.20","dist.20",0,0.473082576503031,0.456739248337971,-0.612542942504321,0.412613860843324,0.182274551131745,-1.12841701146077,0.110874711490428
"2850-57571","2850-57671","2850-57571_2850-57671",1,"CHR",58,"CHR-58","0",0,10.8143011,0,11,0.28673835125448,"CHR_58_1",1,NA,0,4,"no",20.23,16.76718677,24.15598039,79.16666667,0.394355006283394,0.252942547897877,-0.257226498974273,17.53,16.28350449,28.84180791,75.83333333,-1.65396855880595,0.662696246718346,1.24314585953504,-0.0798162368342178,-0.696065404544717,0,"large","first","dist.20","dist.20","dist.20",0,0.607008055936686,0.456739248337971,-0.612542942504321,0.412613860843324,0.606435458890079,1.16785270969026,0.187430780520441
"2850-57571","2850-57731","2850-57571_2850-57731",1,"CHR",58,"CHR-58","0",10,4.854405069,0,-11,0.28673835125448,"CHR_58_1",1,NA,0,4,"no",20.23,16.76718677,24.15598039,79.16666667,0.394355006283394,0.252942547897877,-0.257226498974273,15.9,10.9634214,23.24545364,91,0.158054181345658,-0.704016229851986,0.0991047285683272,-0.970152803347663,-0.696065404544717,0,"large","first","dist.05","dist.05","dist.10",0,0.607008055936686,0.456739248337971,-0.612542942504321,0.412613860843324,-1.17504035013197,-0.720064302121302,-0.918055636034195
"2850-57571","2850-57733","2850-57571_2850-57733",1,"CHR",58,"CHR-58","0",0,3.355260563,0,32,0.28673835125448,"CHR_58_1",1,NA,0,4,"no",20.23,16.76718677,24.15598039,79.16666667,0.394355006283394,0.252942547897877,-0.257226498974273,15.66,14.84394317,20.45213858,102,1.47226847611183,0.292877508261001,-0.471921901664779,-1.19410690678117,-0.696065404544717,0,"large","first","dist.05","dist.05","dist.10",0,0.607008055936686,0.456739248337971,-0.612542942504321,0.412613860843324,0.606435458890079,-1.12204057333336,-0.450386497816471
"2850-57571","2850-57742","2850-57571_2850-57742",1,"CHR",58,"CHR-58","0",10,6.315668815,7,-3,0.261648745519713,"CHR_58_1",1,NA,0,4,"no",20.23,16.76718677,24.15598039,79.16666667,0.394355006283394,0.252942547897877,-0.257226498974273,16.98,13.00562645,26.1463443,93,0.397002234939508,-0.179380228057897,0.692122624034258,-0.751857628462554,1.35562763620329,0,"large","first","dist.10","dist.10","dist.10",0,0.294515270591491,0.456739248337971,-0.612542942504321,0.412613860843324,0.564019367350756,-0.96234197733198,-0.610003960994292
